Id,Expected
train_6118,dome_outer
train_6119,gargoyle
train_6120,flying_buttress
train_6121,gargoyle
train_6122,bell_tower
train_6123,vault
train_6124,dome_outer
train_6125,column
train_6126,bell_tower
train_6127,dome_outer
train_6128,dome_outer
train_6129,gargoyle
train_6130,column
train_6131,altar
train_6132,column
train_6133,dome_inner
train_6134,gargoyle
train_6135,dome_outer
train_6136,gargoyle
train_6137,apse
train_6138,gargoyle
train_6139,gargoyle
train_6140,bell_tower
train_6141,dome_outer
train_6142,vault
train_6143,column
train_6144,stained_glass
train_6145,dome_outer
train_6146,altar
train_6147,bell_tower
train_6148,gargoyle
train_6149,column
train_6150,gargoyle
train_6151,column
train_6152,column
train_6153,column
train_6154,altar
train_6155,dome_outer
train_6156,gargoyle
train_6157,column
train_6158,dome_inner
train_6159,dome_outer
train_6160,gargoyle
train_6161,column
train_6162,vault
train_6163,bell_tower
train_6164,column
train_6165,column
train_6166,dome_outer
train_6167,gargoyle
train_6168,apse
train_6169,flying_buttress
train_6170,dome_inner
train_6171,dome_inner
train_6172,altar
train_6173,bell_tower
train_6174,stained_glass
train_6175,dome_outer
train_6176,column
train_6177,column
train_6178,dome_outer
train_6179,column
train_6180,apse
train_6181,gargoyle
train_6182,dome_outer
train_6183,gargoyle
train_6184,column
train_6185,gargoyle
train_6186,gargoyle
train_6187,altar
train_6188,column
train_6189,gargoyle
train_6190,vault
train_6191,altar
train_6192,apse
train_6193,apse
train_6194,column
train_6195,vault
train_6196,vault
train_6197,stained_glass
train_6198,flying_buttress
train_6199,flying_buttress
train_6200,apse
train_6201,column
train_6202,gargoyle
train_6203,column
train_6204,gargoyle
train_6205,vault
train_6206,stained_glass
train_6207,gargoyle
train_6208,stained_glass
train_6209,vault
train_6210,stained_glass
train_6211,apse
train_6212,apse
train_6213,vault
train_6214,vault
train_6215,altar
train_6216,dome_inner
train_6217,column
train_6218,column
train_6219,column
train_6220,apse
train_6221,vault
train_6222,dome_outer
train_6223,column
train_6224,altar
train_6225,dome_inner
train_6226,vault
train_6227,gargoyle
train_6228,stained_glass
train_6229,gargoyle
train_6230,dome_outer
train_6231,apse
train_6232,stained_glass
train_6233,altar
train_6234,dome_inner
train_6235,gargoyle
train_6236,column
train_6237,vault
train_6238,stained_glass
train_6239,gargoyle
train_6240,vault
train_6241,altar
train_6242,gargoyle
train_6243,apse
train_6244,gargoyle
train_6245,vault
train_6246,bell_tower
train_6247,column
train_6248,apse
train_6249,flying_buttress
train_6250,stained_glass
train_6251,stained_glass
train_6252,column
train_6253,dome_outer
train_6254,column
train_6255,altar
train_6256,dome_outer
train_6257,vault
train_6258,apse
train_6259,bell_tower
train_6260,altar
train_6261,stained_glass
train_6262,flying_buttress
train_6263,altar
train_6264,stained_glass
train_6265,bell_tower
train_6266,bell_tower
train_6267,bell_tower
train_6268,dome_outer
train_6269,apse
train_6270,column
train_6271,gargoyle
train_6272,altar
train_6273,gargoyle
train_6274,apse
train_6275,apse
train_6276,altar
train_6277,altar
train_6278,column
train_6279,altar
train_6280,altar
train_6281,vault
train_6282,stained_glass
train_6283,flying_buttress
train_6284,dome_outer
train_6285,gargoyle
train_6286,gargoyle
train_6287,flying_buttress
train_6288,dome_inner
train_6289,vault
train_6290,bell_tower
train_6291,altar
train_6292,column
train_6293,dome_outer
train_6294,stained_glass
train_6295,stained_glass
train_6296,vault
train_6297,column
train_6298,altar
train_6299,altar
train_6300,gargoyle
train_6301,stained_glass
train_6302,stained_glass
train_6303,gargoyle
train_6304,stained_glass
train_6305,vault
train_6306,bell_tower
train_6307,altar
train_6308,column
train_6309,bell_tower
train_6310,gargoyle
train_6311,altar
train_6312,stained_glass
train_6313,column
train_6314,vault
train_6315,stained_glass
train_6316,bell_tower
train_6317,altar
train_6318,flying_buttress
train_6319,gargoyle
train_6320,column
train_6321,stained_glass
train_6322,column
train_6323,dome_outer
train_6324,dome_outer
train_6325,vault
train_6326,altar
train_6327,altar
train_6328,column
train_6329,dome_outer
train_6330,column
train_6331,altar
train_6332,altar
train_6333,gargoyle
train_6334,stained_glass
train_6335,bell_tower
train_6336,gargoyle
train_6337,column
train_6338,stained_glass
train_6339,stained_glass
train_6340,column
train_6341,column
train_6342,stained_glass
train_6343,stained_glass
train_6344,dome_outer
train_6345,gargoyle
train_6346,bell_tower
train_6347,dome_outer
train_6348,flying_buttress
train_6349,dome_outer
train_6350,stained_glass
train_6351,stained_glass
train_6352,stained_glass
train_6353,column
train_6354,gargoyle
train_6355,column
train_6356,gargoyle
train_6357,dome_outer
train_6358,bell_tower
train_6359,column
train_6360,gargoyle
train_6361,column
train_6362,apse
train_6363,bell_tower
train_6364,column
train_6365,dome_outer
train_6366,stained_glass
train_6367,altar
train_6368,bell_tower
train_6369,gargoyle
train_6370,column
train_6371,dome_outer
train_6372,gargoyle
train_6373,dome_outer
train_6374,dome_inner
train_6375,gargoyle
train_6376,stained_glass
train_6377,altar
train_6378,dome_outer
train_6379,column
train_6380,gargoyle
train_6381,column
train_6382,bell_tower
train_6383,vault
train_6384,stained_glass
train_6385,column
train_6386,dome_inner
train_6387,dome_outer
train_6388,bell_tower
train_6389,column
train_6390,bell_tower
train_6391,column
train_6392,flying_buttress
train_6393,stained_glass
train_6394,bell_tower
train_6395,apse
train_6396,gargoyle
train_6397,gargoyle
train_6398,column
train_6399,column
train_6400,gargoyle
train_6401,dome_outer
train_6402,flying_buttress
train_6403,column
train_6404,apse
train_6405,column
train_6406,vault
train_6407,vault
train_6408,stained_glass
train_6409,column
train_6410,gargoyle
train_6411,dome_outer
train_6412,gargoyle
train_6413,dome_outer
train_6414,vault
train_6415,apse
train_6416,column
train_6417,gargoyle
train_6418,column
train_6419,column
train_6420,bell_tower
train_6421,column
train_6422,stained_glass
train_6423,stained_glass
train_6424,vault
train_6425,bell_tower
train_6426,vault
train_6427,column
train_6428,bell_tower
train_6429,dome_outer
train_6430,dome_outer
train_6431,vault
train_6432,flying_buttress
train_6433,altar
train_6434,gargoyle
train_6435,gargoyle
train_6436,bell_tower
train_6437,column
train_6438,column
train_6439,gargoyle
train_6440,bell_tower
train_6441,vault
train_6442,flying_buttress
train_6443,gargoyle
train_6444,dome_inner
train_6445,gargoyle
train_6446,flying_buttress
train_6447,apse
train_6448,dome_outer
train_6449,stained_glass
train_6450,gargoyle
train_6451,stained_glass
train_6452,column
train_6453,column
train_6454,altar
train_6455,dome_inner
train_6456,dome_inner
train_6457,dome_outer
train_6458,altar
train_6459,column
train_6460,bell_tower
train_6461,stained_glass
train_6462,column
train_6463,dome_outer
train_6464,bell_tower
train_6465,gargoyle
train_6466,dome_outer
train_6467,flying_buttress
train_6468,column
train_6469,altar
train_6470,apse
train_6471,altar
train_6472,column
train_6473,dome_inner
train_6474,column
train_6475,stained_glass
train_6476,stained_glass
train_6477,column
train_6478,apse
train_6479,gargoyle
train_6480,stained_glass
train_6481,gargoyle
train_6482,dome_inner
train_6483,gargoyle
train_6484,dome_inner
train_6485,dome_inner
train_6486,column
train_6487,stained_glass
train_6488,stained_glass
train_6489,apse
train_6490,bell_tower
train_6491,dome_outer
train_6492,apse
train_6493,vault
train_6494,column
train_6495,flying_buttress
train_6496,dome_outer
train_6497,column
train_6498,vault
train_6499,vault
train_6500,gargoyle
train_6501,dome_outer
train_6502,column
train_6503,altar
train_6504,dome_outer
train_6505,altar
train_6506,vault
train_6507,stained_glass
train_6508,dome_outer
train_6509,column
train_6510,stained_glass
train_6511,vault
train_6512,column
train_6513,flying_buttress
train_6514,apse
train_6515,column
train_6516,dome_outer
train_6517,vault
train_6518,dome_outer
train_6519,column
train_6520,flying_buttress
train_6521,stained_glass
train_6522,column
train_6523,stained_glass
train_6524,bell_tower
train_6525,gargoyle
train_6526,column
train_6527,dome_outer
train_6528,altar
train_6529,gargoyle
train_6530,column
train_6531,vault
train_6532,stained_glass
train_6533,bell_tower
train_6534,column
train_6535,vault
train_6536,altar
train_6537,apse
train_6538,column
train_6539,column
train_6540,gargoyle
train_6541,dome_outer
train_6542,stained_glass
train_6543,column
train_6544,dome_inner
train_6545,bell_tower
train_6546,column
train_6547,stained_glass
train_6548,stained_glass
train_6549,dome_outer
train_6550,gargoyle
train_6551,gargoyle
train_6552,vault
train_6553,gargoyle
train_6554,flying_buttress
train_6555,vault
train_6556,altar
train_6557,stained_glass
train_6558,apse
train_6559,flying_buttress
train_6560,gargoyle
train_6561,column
train_6562,flying_buttress
train_6563,column
train_6564,column
train_6565,column
train_6566,gargoyle
train_6567,vault
train_6568,dome_outer
train_6569,column
train_6570,apse
train_6571,stained_glass
train_6572,gargoyle
train_6573,dome_outer
train_6574,stained_glass
train_6575,bell_tower
train_6576,flying_buttress
train_6577,dome_inner
train_6578,dome_inner
train_6579,apse
train_6580,bell_tower
train_6581,gargoyle
train_6582,dome_inner
train_6583,vault
train_6584,dome_inner
train_6585,dome_inner
train_6586,dome_outer
train_6587,flying_buttress
train_6588,flying_buttress
train_6589,bell_tower
train_6590,flying_buttress
train_6591,dome_outer
train_6592,column
train_6593,bell_tower
train_6594,bell_tower
train_6595,column
train_6596,dome_outer
train_6597,gargoyle
train_6598,gargoyle
train_6599,altar
train_6600,gargoyle
train_6601,vault
train_6602,column
train_6603,column
train_6604,gargoyle
train_6605,gargoyle
train_6606,dome_outer
train_6607,bell_tower
train_6608,stained_glass
train_6609,column
train_6610,gargoyle
train_6611,gargoyle
train_6612,dome_inner
train_6613,gargoyle
train_6614,bell_tower
train_6615,altar
train_6616,dome_outer
train_6617,dome_inner
train_6618,column
train_6619,dome_inner
train_6620,apse
train_6621,dome_outer
train_6622,column
train_6623,altar
train_6624,bell_tower
train_6625,gargoyle
train_6626,bell_tower
train_6627,column
train_6628,altar
train_6629,column
train_6630,gargoyle
train_6631,bell_tower
train_6632,apse
train_6633,gargoyle
train_6634,stained_glass
train_6635,gargoyle
train_6636,flying_buttress
train_6637,apse
train_6638,apse
train_6639,column
train_6640,stained_glass
train_6641,vault
train_6642,bell_tower
train_6643,dome_inner
train_6644,gargoyle
train_6645,vault
train_6646,dome_outer
train_6647,column
train_6648,gargoyle
train_6649,gargoyle
train_6650,stained_glass
train_6651,stained_glass
train_6652,gargoyle
train_6653,column
train_6654,dome_outer
train_6655,altar
train_6656,vault
train_6657,gargoyle
train_6658,bell_tower
train_6659,dome_inner
train_6660,vault
train_6661,dome_outer
train_6662,bell_tower
train_6663,column
train_6664,vault
train_6665,vault
train_6666,gargoyle
train_6667,bell_tower
train_6668,gargoyle
train_6669,column
train_6670,dome_outer
train_6671,bell_tower
train_6672,stained_glass
train_6673,gargoyle
train_6674,dome_outer
train_6675,dome_outer
train_6676,gargoyle
train_6677,stained_glass
train_6678,dome_inner
train_6679,column
train_6680,dome_outer
train_6681,altar
train_6682,apse
train_6683,vault
train_6684,vault
train_6685,bell_tower
train_6686,bell_tower
train_6687,column
train_6688,stained_glass
train_6689,altar
train_6690,gargoyle
train_6691,dome_outer
train_6692,column
train_6693,gargoyle
train_6694,vault
train_6695,gargoyle
train_6696,stained_glass
train_6697,altar
train_6698,flying_buttress
train_6699,dome_outer
train_6700,column
train_6701,column
train_6702,vault
train_6703,column
train_6704,column
train_6705,gargoyle
train_6706,column
train_6707,column
train_6708,vault
train_6709,column
train_6710,altar
train_6711,bell_tower
train_6712,dome_outer
train_6713,gargoyle
train_6714,vault
train_6715,bell_tower
train_6716,column
train_6717,gargoyle
train_6718,vault
train_6719,bell_tower
train_6720,vault
train_6721,vault
train_6722,gargoyle
train_6723,bell_tower
train_6724,gargoyle
train_6725,gargoyle
train_6726,dome_inner
train_6727,bell_tower
train_6728,gargoyle
train_6729,bell_tower
train_6730,gargoyle
train_6731,stained_glass
train_6732,altar
train_6733,stained_glass
train_6734,gargoyle
train_6735,column
train_6736,vault
train_6737,bell_tower
train_6738,dome_outer
train_6739,stained_glass
train_6740,altar
train_6741,altar
train_6742,bell_tower
train_6743,altar
train_6744,column
train_6745,stained_glass
train_6746,column
train_6747,bell_tower
train_6748,gargoyle
train_6749,bell_tower
train_6750,dome_outer
train_6751,vault
train_6752,altar
train_6753,column
train_6754,dome_outer
train_6755,dome_inner
train_6756,vault
train_6757,column
train_6758,dome_outer
train_6759,column
train_6760,column
train_6761,dome_inner
train_6762,bell_tower
train_6763,bell_tower
train_6764,bell_tower
train_6765,vault
train_6766,altar
train_6767,altar
train_6768,column
train_6769,bell_tower
train_6770,column
train_6771,bell_tower
train_6772,dome_inner
train_6773,gargoyle
train_6774,apse
train_6775,column
train_6776,column
train_6777,gargoyle
